---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0x686b016d2570fc721d61a718e4a069fcc2630633,61,5520.85,90.5057,9,12,15,16,7,4,128,2023-12-31 14:06:18.000 UTC
0x110f8d0cc182d9bf5bf6fa62fa14f3a735c474fd,60,16663.47,277.7245,9,13,16,15,7,4,128,2023-12-31 14:06:38.000 UTC
0x7ce04c4b333fa4bf40216ad69c7129a621b3a330,64,17515.54,273.6803,9,16,15,15,7,4,128,2023-12-31 14:09:40.000 UTC
0xb6d0b52554049d0d12484ae1c348dbfa6359107d,61,17222,282.3279,9,17,15,14,7,4,128,2023-12-31 14:13:06.000 UTC
0x306eaeab4eeff965cc0ceafd7b97ae25f85a1951,60,12414.07,206.9012,9,14,15,12,7,4,128,2023-12-31 14:16:56.000 UTC
0xf97a51c3f886a4e99306d48f3a71e147ed88f5a4,62,17112.27,276.0044,9,16,16,16,7,4,128,2023-12-31 14:17:36.000 UTC
0x90e82df6c2451d1bec449453bb1c6fc060f01c19,60,16843.67,280.7278,9,13,14,14,7,4,128,2023-12-31 14:18:04.000 UTC
0x0b1c46b69b24241569f79ef3342ea880c4144399,60,5568.44,92.8073,9,13,14,16,7,4,128,2023-12-31 14:28:16.000 UTC
0x69b74603fd0e0ce2cb12c69ee531b077d8dcd2d5,63,12296.84,195.1879,9,17,15,15,7,4,128,2023-12-31 14:30:34.000 UTC
0xa2870070ad23ea2d155c9255dd8e48b467ae628f,63,5493.29,87.1951,9,14,14,15,7,4,128,2023-12-31 14:30:36.000 UTC
0xd2386c6186488c14e8be49436203dd50212aa818,61,5643.84,92.522,9,12,14,16,7,4,128,2023-12-31 14:31:32.000 UTC
0xace843f4315f1a4475e70c621d627123eaed176f,60,12776.65,212.9442,9,15,15,15,7,4,128,2023-12-31 14:35:04.000 UTC
0x78cd3708fa6b849828d7cdec3ba57eeb05d01d69,61,12097.61,198.3215,9,15,15,15,7,4,128,2023-12-31 14:38:06.000 UTC
0xe3f2a5083e429d879e04ac128cafa55511e38308,64,16437.49,256.8358,9,14,15,15,7,4,128,2023-12-31 14:41:28.000 UTC
0xd814abe2ddd565aff3544f2abd91275b63e11099,64,12472.57,194.8839,9,14,15,16,7,4,128,2023-12-31 14:41:28.000 UTC
0xe7d05eaa0c0f9be77f003ee1e764363c24256092,64,12226.63,191.0411,9,14,15,14,7,4,128,2023-12-31 14:42:46.000 UTC
0xe112407f78574ce88bf741a05a773fe5f8c72b04,64,5578.34,87.1616,9,12,15,15,7,4,128,2023-12-31 14:42:48.000 UTC
